user_id,item_id,target
8130,271,0
3410,2480,0
4042,2860,0
1925,2865,0
7937,3282,0
7319,442,0
5152,2571,0
9986,2768,0
2845,2602,1
3378,997,0
1495,1183,0
1705,1697,0
1323,661,1
4015,3350,0
4930,3766,0
585,3611,0
9338,507,1
1660,1559,0
156,2408,0
4347,1967,0
9914,4153,0
3375,2928,0
6633,4676,0
1460,793,1
7309,180,0
1706,1209,0
9552,118,1
2567,201,0
1505,1965,0
5771,2026,0
4634,4507,0
6949,3856,1
7148,4808,1
558,4485,0
4548,4576,0
2255,3288,1
4367,955,0
8555,4353,0
8080,734,0
7198,1799,1
6314,392,0
866,4931,1
7945,4447,0
735,192,0
9512,4203,0
8743,1765,0
6536,4256,0
7446,4618,0
1532,3797,0
8096,4222,0
7305,4185,0
661,593,0
8925,4569,1
9841,3913,0
1397,2869,1
6445,2636,1
4037,1841,0
5597,3385,1
2102,2801,0
4764,701,0
7777,658,0
711,3654,0
50,2763,0
7360,1772,1
1343,284,1
3025,2372,0
332,1198,0
9385,1296,1
1164,1168,1
8192,2600,0
1349,4706,0
218,3750,0
3454,2297,0
6995,481,1
7769,1061,0
9766,1769,0
3193,1097,0
7240,4110,1
5293,3623,0
6582,2371,1
2837,3405,1
4933,2223,0
8465,152,0
7975,740,0
9315,2697,1
2874,103,0
6032,4324,0
5997,4741,0
7158,4695,0
4151,2669,0
219,3275,0
2726,3407,0
9845,2057,0
9886,4328,0
2477,3744,0
588,4944,0
2640,4721,1
7925,306,0
5525,4425,0
6716,1094,0
2977,4021,0
1582,1279,0
3053,1484,0
4501,3151,0
2321,4205,0
593,3619,0
4381,4872,0
5445,4793,1
8006,3987,0
7345,311,1
9149,1186,1
6253,4658,0
8852,272,0
3535,4523,0
9107,3527,0
3581,499,0
5072,3919,0
7155,4853,1
8644,2338,0
9504,537,0
6210,4493,0
622,3167,0
7224,3676,1
4925,3257,1
6191,1686,0
2757,2117,0
8927,1458,0
2354,732,0
845,160,0
44,4205,0
2615,3010,0
1970,80,0
7766,1007,0
4527,1882,0
1965,2115,0
4650,302,0
9301,783,0
6683,586,0
4731,646,0
1186,3476,0
9077,1559,0
8830,4183,0
1763,2890,0
6965,4167,0
6828,2455,0
4519,181,0
7766,848,0
8496,4170,0
1025,3922,0
7475,2050,0
5162,4107,0
3838,1021,1
6816,1675,1
7733,4663,0
4959,1132,0
3154,3310,1
6878,3209,0
872,2369,0
8297,4375,1
5968,265,1
6295,2118,0
2147,4266,0
2115,2142,0
5548,2854,0
5744,2902,0
8495,108,0
5117,255,1
1651,2114,0
2290,4906,0
3293,3373,0
7933,2072,1
4277,3510,0
9595,813,1
8554,4784,0
4875,4891,0
6053,3450,0
3095,4755,0
3547,2252,0
7396,3274,1
5555,612,0
3502,1031,0
271,3511,1
5895,4887,1
5763,3576,0
3442,1047,0
4394,707,1
3781,193,0
4492,2798,0
4,1335,0
6981,227,0
4986,1491,0
9754,3280,0
21,280,0
2543,2779,0
9503,2119,0
5393,2479,0
5076,3446,0
863,4700,0
9141,3571,1
4665,497,1
8280,3440,0
9475,367,1
5260,2967,0
5629,4258,0
7838,4485,0
7699,3177,0
254,2078,1
3472,2914,0
9221,60,0
8540,4774,0
7649,2998,0
2076,1490,0
754,3565,1
6239,1792,0
1810,785,1
6939,4282,0
9036,4886,0
4367,4504,1
7499,2360,0
3971,4067,0
6442,612,0
333,2470,0
3250,1909,1
1431,4597,0
2997,4504,0
4637,2068,1
9513,288,1
3980,1384,1
1432,94,0
6375,3226,0
1929,2120,0
4818,936,0
9591,1798,1
6425,4289,1
8183,4194,0
4754,303,0
2082,1575,0
4234,4268,0
899,1404,0
9380,3993,1
3975,1599,0
5867,2044,0
9685,3899,0
5984,1430,1
9294,4776,0
6845,681,0
4053,3644,0
9246,4875,0
5817,444,0
8323,2401,0
4170,2516,1
3187,3172,1
5678,4556,0
3671,905,0
4691,3696,0
5779,4332,0
9889,3349,0
4712,4113,0
635,3186,0
6399,3877,0
4741,2787,1
4379,1216,1
6457,3200,1
8871,3341,0
5658,1428,0
9834,1598,0
2349,1322,0
7088,2137,0
3824,1199,1
2588,1974,1
5958,2157,0
3501,2640,0
5943,4367,0
6861,1861,0
9650,763,1
4297,1181,1
378,1722,1
5183,2779,1
3961,151,1
4833,468,0
9702,184,0
505,1988,0
4580,4745,0
5386,4719,0
4390,474,0
610,2,1
4544,4066,1
3288,1040,0
570,4112,0
6021,4279,0
7633,4113,0
8617,2376,0
5576,3904,0
7675,763,0
2743,2862,0
642,4997,0
6901,4147,1
7791,2210,0
5155,2607,0
9057,1934,0
8689,3304,0
1727,4188,0
3312,868,0
1181,2896,0
9451,3366,1
6808,4195,1
8752,2976,0
5657,4046,0
9059,3898,0
3927,2488,1
5258,2278,0
2688,3485,0
1772,2191,0
8405,3896,1
664,139,1
1993,4521,0
4503,816,0
8045,3319,1
5188,654,0
8863,4946,0
3438,4402,0
7946,231,0
2669,2213,1
7578,3665,1
1834,2500,0
6600,3328,0
389,3712,0
8451,1034,0
7117,3726,0
4927,1185,0
851,1216,0
975,4573,0
4355,4369,1
3672,4779,0
4644,482,1
1173,120,1
8998,2425,0
2478,4877,1
7667,167,0
4725,4919,0
1327,170,1
8090,2894,1
7218,595,1
9069,3785,0
8530,1785,0
6377,2342,0
681,2217,1
5712,3515,0
9225,2758,0
441,893,0
2817,2503,0
6481,934,1
2956,4116,1
8635,90,0
9876,4286,0
6363,1507,0
139,4164,0
6663,434,1
1022,1437,0
7670,3855,1
11,1131,1
1576,2256,0
9337,1148,0
5070,3709,0
9425,3507,0
4507,226,0
7527,3672,0
5033,1986,1
583,4084,0
1515,1084,0
2440,577,0
3315,2526,1
2415,3235,0
302,2146,0
9148,503,0
4703,553,0
1276,378,0
450,1140,1
7378,2406,0
766,4985,0
9437,4653,0
5603,3316,0
7886,2186,1
6768,2121,0
198,868,0
425,2237,0
416,2904,0
1345,730,1
9114,343,1
6018,275,0
6691,260,1
2966,3584,0
61,1004,0
3417,2626,0
8290,3677,0
3830,4733,0
6572,1259,1
3499,1122,1
1403,10,0
9688,4850,0
5579,3476,1
4315,3371,0
2217,893,0
6236,2989,0
6615,4064,0
4467,1966,0
9998,3295,0
861,2173,1
2267,1232,1
4611,3037,0
8187,1281,0
501,264,0
1436,392,1
7494,1229,0
2057,1490,0
4470,3667,1
1816,2052,1
8482,2929,0
3011,816,0
4499,4317,0
1213,3220,0
4052,678,1
8923,1407,0
8497,4024,0
2928,2841,1
6545,1001,1
7314,3655,0
7104,2019,0
4741,3970,0
1854,1142,0
4743,2541,0
1629,2703,0
1720,852,1
200,4122,0
8065,1726,0
1280,1683,1
4984,1511,1
5136,4021,0
6658,3896,0
3296,2549,0
6497,272,0
8218,2905,1
9175,4884,0
4775,2997,1
7449,2383,0
7013,1387,0
468,4344,1
249,2855,0
3401,4803,1
2952,1568,0
5515,4634,0
8975,559,0
3557,2432,1
8267,3713,0
694,3251,0
3044,1235,0
7034,3022,1
4858,4125,0
5464,134,0
5993,149,0
8817,4609,0
6272,1007,0
4760,2953,0
1956,154,1
7440,4681,1
9329,4727,0
2139,865,0
140,4199,1
514,3391,1
102,1827,0
4465,1023,1
5378,1632,0
9470,3556,0
7008,3279,1
5883,4952,0
9296,4501,0
2213,43,0
9054,3733,0
4934,3364,0
9397,754,0
7334,242,1
8204,3694,0
4689,4589,1
7506,3083,1
1753,895,1
2631,124,0
9727,3723,0
5320,295,0
615,2349,1
8587,107,0
6187,1648,0
289,443,0
6524,4737,0
6253,3173,0
6812,4696,0
1033,2268,0
1237,3553,0
2906,316,0
7346,4678,0
9457,3068,0
6732,4218,1
5558,1868,0
5296,2304,0
5190,2275,1
4965,3258,1
764,4719,0
3940,2036,0
7266,1635,0
580,1389,0
4398,570,1
4953,451,1
2545,4108,1
5646,2003,0
232,691,0
5919,2824,1
3277,4671,0
9820,4891,0
7258,1259,0
1193,237,0
566,4613,1
4492,1499,0
687,3995,0
418,337,0
4289,3327,0
4795,556,1
6523,2378,1
5327,3179,0
4410,4678,0
3200,4775,0
7123,783,1
4801,3630,0
8144,4350,1
7505,1779,0
2371,2502,0
3809,4323,0
7377,1014,1
2564,1706,0
7381,2260,1
4308,4992,0
5091,2516,1
8931,4634,1
5579,372,0
6970,702,1
2594,850,1
5819,3795,0
7532,3616,1
4319,4355,0
1729,2338,0
8445,1081,0
5382,912,0
3029,3820,1
3742,4656,1
2752,3705,0
3987,3175,0
1697,1499,0
6476,302,0
9262,507,0
6213,4776,0
1811,966,0
8088,1988,0
1324,4832,1
2296,3090,0
4848,223,0
9606,3283,1
5373,385,0
4473,1807,0
7834,2407,0
3446,2703,0
9519,724,1
3523,1113,0
9216,4259,0
7960,439,1
8134,2074,0
4204,2307,0
8817,4441,0
4203,99,1
2128,1654,0
7157,2060,1
1940,491,1
6829,1049,0
4223,1073,1
2278,3153,0
7047,4193,0
2708,4386,1
7963,3885,0
354,1759,0
4293,334,0
5888,1926,0
4722,1700,0
1849,2977,1
3605,3660,1
9698,518,0
2371,2808,0
4126,3276,0
1913,4896,0
1723,4040,0
9031,2143,0
6716,262,0
5588,3338,1
7785,557,0
6266,4887,0
6992,1340,1
7777,2752,0
6441,144,0
6457,2081,1
5814,943,0
2043,2882,0
4025,3746,0
8319,1891,0
7083,678,0
4863,3560,1
1130,2127,0
3648,3900,0
7700,1168,1
5236,3842,1
3541,3575,1
8240,4221,0
101,4577,0
349,2673,0
7646,1462,0
7083,2709,0
7421,4833,0
3049,4025,1
3890,3851,0
6978,216,0
359,2461,0
9516,3652,1
5658,4371,0
3609,3690,0
7387,1653,1
7175,826,1
2118,263,1
2076,832,0
8047,4851,1
7663,3837,1
2301,2961,1
9577,1957,1
2685,790,1
4805,4061,1
4108,4403,0
2472,376,0
2813,1694,0
2936,4501,0
5498,517,1
5537,3092,0
425,649,0
7051,1394,0
5736,1309,0
9035,3168,0
1093,3418,0
4101,2774,0
9690,4741,0
4308,4563,0
9749,4045,1
4207,1972,0
5304,1785,0
1876,1728,1
5832,2903,1
5925,2909,1
7027,2862,1
997,510,0
7107,3433,0
9533,4470,0
7666,2188,1
8840,795,0
9419,4861,0
7639,1227,0
4401,233,0
1583,968,0
205,234,1
6987,236,1
7331,3460,1
6503,264,0
1665,456,0
5489,3663,1
4774,10,1
7012,2037,0
5762,1892,1
5276,4850,0
5086,665,1
1905,540,1
5244,2703,1
742,4061,0
8372,4189,0
1145,4151,0
7475,1214,1
2836,3979,0
8122,3961,0
6179,1731,0
1616,3589,0
4573,1585,0
3141,629,0
1945,4801,0
4015,3424,0
4562,232,0
9660,1025,1
3284,169,0
5242,4057,0
3328,1804,0
3359,63,1
5713,1175,0
7366,370,1
4461,1567,0
1230,2100,0
5133,4242,0
6504,3045,0
6067,4715,1
1693,1585,1
6127,1577,0
7862,1172,1
8873,941,0
221,3196,1
1214,1289,1
8676,146,0
9632,3797,0
9345,2532,0
6735,365,1
3892,4519,0
2709,2395,1
3984,1508,0
1073,976,1
4457,1538,0
1787,1984,0
566,2588,0
2723,1563,0
9731,4234,0
8832,1633,0
2844,4224,0
8541,646,0
9539,113,0
4043,188,0
4340,2113,0
3791,503,0
402,2468,0
3163,3781,0
2963,2779,1
121,4030,0
8264,1235,0
8220,4910,1
891,4825,0
1128,2744,1
6569,4020,0
5853,2977,1
4075,2252,0
1574,3095,0
3572,0,0
3589,4421,1
1476,2156,0
3932,4512,0
8485,4958,0
1081,2119,0
1034,2989,0
3444,4967,0
4407,3182,1
4368,611,0
7542,1746,0
5362,4861,1
5433,2571,0
8497,2464,0
4794,800,0
1891,964,1
368,4984,0
8634,2468,0
9749,762,0
1179,2528,0
7844,2731,0
6861,2565,0
3423,631,1
6283,217,0
8123,668,0
7583,3278,0
8824,3081,0
9894,2739,0
1531,3609,0
1630,3999,0
7738,3588,0
2866,4030,0
5921,4262,0
6798,4174,0
2093,3390,1
4382,1831,0
806,2581,1
9398,530,0
7938,1814,0
513,3790,0
1000,2523,0
6269,4807,1
2414,3199,1
3195,2516,0
9551,3454,1
884,3827,0
8209,3595,0
7221,4096,1
5613,944,0
1430,3170,0
7475,4416,1
3008,3622,1
3406,3552,0
8878,2823,0
2112,945,0
6458,208,0
7893,1782,0
6582,3295,0
3376,3163,0
366,3219,0
8472,4207,0
5840,1838,1
639,4511,0
8841,4895,1
9447,4315,1
4786,267,0
6535,1144,0
7835,3199,0
2627,1235,0
8431,3905,0
8887,24,0
1741,2328,1
8023,838,0
7543,1518,0
1331,4157,0
2722,3368,0
7718,1967,0
7015,1452,1
9289,3722,1
9149,3747,1
5423,4165,0
704,3587,0
4556,4516,1
6690,531,0
4631,3025,0
3139,1288,0
3902,4186,0
4256,4974,0
9729,4143,1
5563,3124,1
483,2352,0
5126,458,0
4152,618,1
6630,3684,0
2089,4285,0
765,846,1
4652,1909,1
4267,1513,1
1186,4755,0
7473,1454,0
386,1244,0
5879,727,0
9945,2880,0
8474,2544,0
2995,3702,0
5475,1906,1
1540,3328,1
6179,3153,1
9620,3342,0
1939,3275,0
7104,157,0
35,3027,0
2031,165,0
5797,567,0
115,506,1
8379,697,1
619,4126,0
6030,2884,0
1510,1615,0
7961,1039,0
2658,1451,0
1045,1200,1
8435,2245,0
5131,1602,1
4330,1870,0
893,3175,0
9167,2222,0
9573,997,1
3034,3288,1
4595,98,1
4677,374,0
8706,3296,0
7944,1025,1
6254,4690,0
5814,2474,0
1804,4339,0
459,2795,1
8972,1113,0
9619,4020,1
6442,4418,0
3991,778,1
9185,2296,1
2298,663,0
9255,2314,0
6779,3635,1
56,2001,0
3253,2669,0
3108,3916,0
908,1669,0
2779,1336,0
2443,3532,0
1850,628,0
3913,1133,0
4044,4821,0
5211,2245,0
9981,686,0
7391,3524,1
1893,3444,0
8716,4995,0
5402,2891,0
6624,3434,1
2511,3990,1
6334,560,0
7617,2850,0
1601,4902,0
7994,3901,0
7049,1512,1
1867,2485,0
6203,994,0
416,4528,0
1332,1771,0
9744,322,0
5234,2512,1
8993,1075,1
8085,1525,0
3282,1677,0
8381,4390,0
1882,3105,0
5798,1857,0
8613,715,0
29,2032,0
6951,497,0
3376,3541,1
378,2744,1
9268,3144,1
8063,3685,0
8952,955,1
9507,2720,1
3719,4179,0
3542,2374,1
1529,123,0
1809,1991,0
6184,2374,0
6482,4118,0
5720,549,0
2409,2302,1
8606,4634,1
9929,3186,0
9792,3225,1
3687,2108,0
3199,1634,0
8759,2830,1
8597,3110,0
9983,3831,1
972,415,1
6714,192,0
4152,4957,1
5818,4282,0
8790,2332,0
9803,1035,0
6807,408,0
2766,4391,0
8578,2036,0
2660,2653,0
1648,1307,0
2220,2087,0
4555,4047,0
7387,3151,0
7491,4041,0
727,2802,0
4803,4088,0
8762,1707,1
4209,2354,0
6175,1203,0
909,4295,0
1267,1897,0
1039,3865,0
4165,4827,0
6969,3773,0
4541,3635,0
2196,2581,0
3432,3444,0
8997,1770,1
7111,3613,0
76,549,0
566,2883,1
5152,293,0
1865,940,0
6411,3627,0
1344,4148,0
5216,1934,1
2776,633,1
7593,4880,0
2596,4105,0
3759,2418,0
3468,3894,0
1137,2545,0
3925,1614,0
1394,1792,0
694,1382,0
7571,1390,1
8527,3971,0
8236,3671,0
3724,2202,1
8296,4743,1
9549,2118,0
3529,4808,1
126,989,0
9536,4577,0
758,2902,0
4475,65,1
5906,3492,0
9670,1710,0
5692,2281,0
4905,3778,1
8537,1886,1
2705,1919,0
7420,2061,0
4589,3452,1
4433,2808,1
9748,829,0
3594,1711,1
5471,4139,0
2620,268,0
9040,1567,1
9353,3252,0
1106,2250,1
6657,692,0
9762,3093,0
7487,1984,1
6174,3939,0
1066,2295,0
9139,2290,0
9605,4698,1
7202,2942,0
3600,3606,0
7830,1589,0
8068,4307,0
4383,1613,1
5412,4094,0
5176,4221,0
1076,2257,0
7240,704,1
753,2006,0
5066,3008,0
9957,3395,0
297,1410,0
2791,3650,0
7170,2796,0
8061,1291,0
5501,4656,0
3735,1764,1
8123,4592,0
2496,3082,0
3996,2686,0
7637,2070,1
3712,4460,0
2292,1103,0
8109,3436,0
6505,460,1
3035,430,1
8289,3256,0
9929,338,1
1557,189,0
2792,283,0
4104,710,0
4602,2226,0
9040,1179,1
4632,3688,0
6206,4839,0
7401,3580,1
4005,1314,1
4617,814,0
4566,1718,1
8792,3249,0
3953,311,0
469,3928,0
4518,58,1
6671,4402,1
2482,4212,0
7744,2466,0
4595,1369,0
4572,4266,0
6516,1739,1
4771,2078,1
9817,1484,0
6139,3452,1
3703,442,0
3944,3311,0
2555,2810,0
5706,3368,0
3278,2950,0
9345,3050,1
8706,1169,0
6999,2982,0
6562,2807,0
4183,3560,0
2931,3820,0
1021,387,1
822,59,0
6805,584,0
7563,3517,0
6647,3165,0
1815,579,0
2101,4692,0
6105,1214,1
4358,2748,1
3824,3104,0
7539,2639,1
6399,4040,0
8961,2549,0
9556,3642,0
4268,1764,0
2162,24,0
1993,3960,0
7456,850,1
9073,728,1
2120,1788,1
966,3122,1
9160,2521,0
3743,642,0
9978,4815,1
9545,2689,1
8608,3642,0
4924,473,0
8627,10,0
9241,953,0
6048,3862,0
3613,706,0
1923,2418,0
970,1418,0
6612,1107,1
572,3634,0
279,4501,0
6516,4253,1
7259,4712,1
7004,3255,0
9158,2581,1
9470,4619,1
2936,222,0
363,2588,1
1984,4990,0
7448,2526,0
7486,216,0
5926,4575,0
4708,1167,0
7109,1756,1
8349,1424,0
8035,3721,0
1008,3749,0
6512,4723,1
8913,4569,0
726,3692,0
8255,227,0
6576,1976,1
6357,2864,0
1646,1701,1
8841,2106,0
3180,4834,0
9816,4603,1
7464,148,0
6834,3314,0
8326,3175,0
3323,2438,0
6200,3827,0
9109,1765,1
8945,1676,1
9610,2879,0
2928,2106,1
1507,2007,0
2313,345,0
7638,4572,0
6077,82,0
2101,3409,0
801,1894,1
4712,3367,1
7121,3234,0
6553,4326,0
5119,877,1
7138,3701,0
8721,1788,0
901,4027,0
1475,2503,0
5588,4164,0
9242,4411,0
866,1163,0
9049,4531,0
1595,1030,0
2804,2572,1
8945,2068,1
1140,3513,1
4547,2736,0
1271,3011,0
9832,1808,0
9641,3191,1
6914,2292,0
8120,1115,0
4006,1804,1
2466,1797,0
1182,4826,0
9904,4596,0
6105,2623,0
7745,3316,0
7151,4952,0
4068,3603,0
9404,903,0
7646,382,1
9785,2657,0
386,1500,0
857,4642,1
9895,3496,0
3347,3139,0
3271,1763,1
1160,3789,0
951,1144,0
6780,2679,1
7381,1153,0
8025,4500,0
6189,4032,0
9006,514,0
4583,2839,0
8225,810,0
4074,1050,0
3140,758,0
6077,1012,0
9342,3170,1
1511,3174,0
554,2652,1
7375,522,0
8998,56,0
7944,13,0
4933,3406,0
8580,4600,1
9979,227,1
9889,2182,0
3577,1783,1
2967,2174,1
923,3440,0
7004,2789,1
5199,826,0
756,618,0
2216,4769,1
6557,379,1
9357,496,0
9371,2878,1
5669,4902,0
1477,2727,0
5717,4436,0
7754,39,0
617,1999,0
6795,4434,0
2700,4449,1
4963,4627,0
9343,1280,0
7696,1991,1
3693,1760,1
5967,2711,1
1732,4686,0
4057,4455,0
7619,3488,1
7861,4580,0
1800,1405,0
6813,108,0
2588,2923,0
2737,4267,0
4998,4577,0
3198,2449,0
4667,3493,1
3342,4619,0
2984,3384,0
1860,558,0
9293,4193,0
5732,4364,1
9621,3013,0
416,1711,0
4875,956,0
910,701,0
5479,259,0
4633,2470,0
3119,364,0
401,2821,0
2705,2116,0
9029,3364,0
6547,4996,1
267,2753,0
4995,4137,0
7504,352,0
5551,4,0
2461,4886,1
5247,119,0
7259,1727,1
9005,1312,0
1160,341,0
3377,388,0
8211,364,0
600,1340,0
7108,3036,0
1246,346,0
5465,950,0
7787,1193,1
6664,4622,0
3177,3998,1
8573,4871,1
2814,4668,1
1877,108,0
416,2351,0
1666,2868,0
1242,1454,1
7527,722,0
9029,1430,0
6073,3793,0
102,67,1
6192,2667,0
321,2597,1
1913,1854,0
4662,3427,0
7873,600,0
2277,2334,0
5457,72,0
4107,3000,1
5780,3038,0
2115,2123,0
8433,3030,0
4856,1479,1
5701,3360,0
6239,2462,0
8995,2719,0
5576,905,0
2891,1684,0
6337,449,0
6640,3470,0
2494,3993,0
573,445,0
6322,3719,0
887,1958,0
3661,1132,0
9478,1676,0
8898,908,0
4238,1730,1
666,2269,0
7608,193,1
4064,2953,0
5483,1198,0
5528,995,0
8023,3407,0
620,2340,0
299,575,1
4955,3168,1
8167,1980,0
8781,4190,0
3666,3641,0
3734,2741,0
5332,3960,0
3720,4644,0
155,2673,0
368,3813,1
7267,1531,1
6834,760,0
9577,3900,1
1086,963,1
605,4168,1
9245,748,0
5618,114,0
4934,4646,0
4486,4275,0
759,3936,0
6936,632,1
4668,4351,0
5193,1496,0
9188,848,1
1082,589,1
7054,1946,0
2935,234,0
3318,4875,0
2387,2843,0
2571,966,0
5836,3588,1
9933,3883,1
8904,1211,1
7486,729,0
1686,2891,0
3805,3966,0
7646,720,0
3806,4928,0
3975,2607,0
9701,3677,1
2659,414,1
6730,2977,1
5913,3959,0
9548,1399,0
1369,4124,1
3561,3708,0
1677,819,0
7644,1218,0
216,4729,1
9683,2148,1
2602,630,1
552,2218,0
6996,3387,1
7055,4155,0
9908,4892,0
7471,2442,0
8392,2671,0
7477,485,0
4930,4064,1
5630,701,0
3897,1689,0
913,2514,0
7631,4943,0
1390,2867,0
165,1710,0
1193,2968,0
6192,2944,0
170,2993,0
4984,4364,1
2853,474,0
8075,2724,1
5912,4217,1
1356,2245,1
7016,1386,0
1976,2481,0
7019,4590,1
7474,3742,1
3486,4467,0
3050,4286,0
8246,1090,0
9676,2844,0
4439,4571,0
44,2269,1
3397,3546,0
9603,1640,0
4654,4553,0
9619,4319,0
8297,4724,1
2511,3090,0
2183,2374,1
4986,2897,0
5759,3035,0
1831,1801,0
7400,390,1
5021,1027,1
6832,2397,0
8213,1348,1
9008,2019,0
4826,3797,0
3634,3606,0
2378,2617,0
9663,1146,0
4690,4392,1
3031,4355,1
7881,3710,0
7642,3665,1
7791,4318,1
3878,619,0
6923,1550,0
9118,674,0
431,534,0
2695,1442,1
4724,4996,0
4123,4627,0
1129,554,0
7688,2154,0
3397,2852,0
7394,2278,0
7250,659,0
4068,1776,0
5837,3205,1
4588,1349,1
463,3867,0
9319,107,0
133,3606,0
9891,1983,0
8089,3591,1
3776,1981,0
3473,2192,0
2804,2101,0
4897,3179,1
4836,174,0
4024,3984,1
2519,3662,0
7784,4967,1
852,4121,1
5459,3858,0
8584,3464,0
2559,3944,0
1682,150,0
601,2123,0
9192,2869,0
7489,3270,1
2936,3908,0
759,1341,0
3470,3536,1
3843,954,0
4115,4764,0
4237,374,0
343,43,0
6289,4216,0
2299,4166,0
4750,661,0
2545,4052,0
4496,4421,1
3829,2355,0
1267,156,0
4295,3616,0
2813,505,1
9368,3329,0
9390,1554,0
1408,2036,1
7101,675,0
950,3672,1
2811,569,1
3248,2169,0
444,4948,0
7336,4709,0
3090,4744,0
7873,2937,0
7804,4180,1
2225,3578,0
5253,405,0
8823,4814,0
6323,1892,1
5722,3626,0
8763,1830,0
9260,1744,1
3439,4023,0
9923,4926,1
4357,3130,0
7363,1908,0
3173,3187,0
4245,2705,0
161,3689,0
1333,3475,0
5783,637,0
2747,3685,0
1558,1113,0
8672,4221,0
4051,3698,0
4230,2529,0
9168,2928,0
7814,2106,0
1377,1059,1
1012,2340,0
6503,3386,1
5827,207,0
1542,4435,0
2399,507,1
7133,3862,0
2612,4004,1
6972,452,1
1905,2904,0
6254,4694,1
3413,3968,0
6518,2795,0
1289,1517,0
5315,2467,0
3523,843,0
8725,2441,1
6109,851,0
4239,3464,0
6598,3548,0
9682,2417,0
9336,2383,0
9007,98,0
2192,3794,0
9719,4851,1
1556,1161,0
6459,2284,0
9109,2111,0
6210,3458,0
8135,4421,0
6464,1883,0
7565,1445,0
1880,2789,0
8036,4423,0
2823,1659,1
3876,4164,0
2929,2422,0
3945,1299,0
1457,2279,0
2000,3266,0
7418,1389,0
5210,1384,1
7270,3707,1
1594,1213,1
1983,1684,0
7471,1778,1
8339,4423,0
4813,2179,0
6184,4938,0
8468,549,0
8361,3043,0
2876,3758,1
2274,87,0
8827,210,1
717,3813,0
4040,2016,0
5169,3179,0
3318,2739,1
7308,4700,0
8105,3162,0
7076,14,0
2579,175,0
3386,337,0
180,1566,1
4299,673,0
8374,8,0
6108,4824,0
530,3702,1
9774,4478,1
7387,4659,0
7744,388,0
9391,119,0
8546,3370,0
9621,2359,0
8266,3622,1
180,860,1
5594,1444,1
3195,3819,0
9001,3087,1
4514,3606,0
2335,2483,0
3036,3196,0
8429,2705,1
5623,1027,0
4513,4573,0
7968,899,0
4468,759,1
6339,3449,0
7553,1021,0
5031,1966,0
670,3134,0
5948,1905,0
9955,336,0
6686,2395,0
8506,1894,1
6839,3189,1
8461,1523,0
1436,1295,1
8845,4554,0
3382,1669,1
1969,1794,0
2460,4283,0
2751,2168,0
9043,961,0
6085,1039,0
301,2586,0
4099,589,0
4162,3233,0
7147,2464,0
1104,1905,1
699,154,0
5457,1557,0
5662,4650,0
3484,4771,0
2662,1850,1
2960,3830,0
8656,4433,0
8722,590,0
8513,2274,0
8517,2104,0
6672,3119,0
9987,2848,0
1249,436,0
2639,3274,0
2793,255,0
9124,807,0
6172,844,0
4132,1621,0
28,4349,0
9704,4134,0
1401,1405,0
4852,2626,1
6655,1668,0
5670,3783,0
6237,489,0
9263,2151,1
1912,4511,1
4105,4888,0
6816,4314,0
2507,2449,1
8740,3415,0
7110,784,0
1681,4611,0
5495,2398,0
5879,1761,0
1374,4366,0
5489,1325,0
8590,1557,0
4783,10,0
1948,225,1
2808,15,0
7277,1228,0
8203,3780,0
7764,1017,0
5227,1771,1
3590,160,0
5405,94,0
157,4412,0
4802,409,0
2931,1113,1
4531,4788,1
5548,4207,1
2651,4765,0
2993,2307,1
7262,2657,0
5598,3042,0
3528,1453,0
3899,194,0
7352,1430,0
1985,491,0
2465,56,1
2680,4439,0
3270,3277,0
6278,4351,0
9907,4910,0
6051,1586,0
5461,2406,0
4323,791,1
8749,3112,0
7113,2345,1
5501,976,0
124,742,1
2414,3894,0
2448,4335,0
1077,2870,0
3819,1001,1
7853,4781,0
2776,1513,0
4011,3282,0
5893,614,0
4438,4342,0
1202,3693,0
3426,1813,0
6677,3734,1
4109,2561,1
6499,1827,1
8942,896,0
277,692,0
3548,2858,1
2986,180,0
4691,1328,0
4294,1327,0
9003,48,1
6284,1597,0
8721,4116,0
7940,3377,1
7318,304,0
5118,4575,0
5116,3169,0
3027,4115,0
3447,2410,0
4640,4336,0
556,3963,1
9907,2803,0
9208,2644,0
8679,2023,1
6123,1515,1
8051,4278,0
1376,1615,0
6774,2682,1
245,3220,0
1825,3215,1
1288,3461,0
7726,708,1
3295,1515,1
4995,1437,1
2613,17,0
5342,4553,0
6032,4543,0
1464,1517,0
7109,2220,0
7039,2335,1
8499,3506,0
9629,4572,0
2292,558,0
1939,3340,0
8337,2717,0
1963,3867,0
6481,1144,1
7442,4150,0
7746,1011,1
5508,2354,1
6063,4090,1
4371,135,0
7960,4331,0
6174,2940,0
9501,607,1
9501,1940,1
2445,4864,0
2851,4297,1
2227,4530,1
2723,1464,0
8725,1178,0
4760,1581,0
8415,2741,0
9984,2522,1
1304,4789,0
5843,1574,0
2209,4648,1
1321,2470,0
7384,2907,0
6547,1890,1
2851,4624,1
5952,875,1
8763,3463,1
5129,4829,0
867,4016,1
108,4796,0
2243,2980,0
9282,1967,0
1944,204,0
7101,1174,0
8943,2090,0
9684,2722,0
4185,4707,0
5434,1502,0
8134,3936,0
22,1075,0
9268,1667,0
2227,2571,0
6191,3886,0
12,2918,0
1756,3745,0
